"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28"
"K11";"01";"";"1726503";"";"";"";"";"1726503";"";"19991204";"CH120003796297";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1723816";"CH111473015308";"BR";"";"";"1674972";"";"20020328";"CH120003948634";"BR";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1246995";"";"";"";"";"1246995";"";"20000601";"CH120003686543";"BR";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1751192";"";"";"";"";"1751192";"";"19991208";"CH120003824112";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1668568";"";"";"";"";"1292633";"";"19991222";"CH120003948771";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1684452";"";"";"";"";"1684452";"";"20000322";"CH120003949129";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1490077";"";"";"";"";"1667585";"";"20000219";"CH120003914219";"FT";"2";"";"";"";"";"";"";"";"52";"";"";"";"";"";"0"
"K11";"01";"";"1365306";"";"";"";"";"1671223";"";"19991202";"CH120002160617";"HF";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1548730";"";"";"";"";"";"";"19981102";"CH120002372171";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1309041";"";"";"";"";"1309041";"";"20000325";"CH120003727260";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1093803";"CH110140097975";"BR";"";"";"1685510";"";"20010828";"CH120003697198";"BR";"2";"";"";"";"";"";"";"";"38";"";"";"";"";"";"0"
"K11";"01";"";"1587685";"";"";"";"";"1238020";"";"20010303";"CH120003566630";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1191110";"";"";"";"";"";"";"19991001";"CH120003468972";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1632002";"";"";"";"";"";"";"";"CH120005934444";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1855821";"";"";"";"";"1725018";"";"20000105";"CH120005771964";"LI";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1491517";"";"";"";"";"";"";"19990107";"CH120005773500";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1744194";"";"";"";"";"1744194";"";"20001215";"CH120005884299";"FT";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1792782";"";"";"";"";"1426465";"";"19991209";"CH120005779434";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1487190";"";"";"";"";"";"";"19991001";"CH120005863232";"FT";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1501285";"CH120005835000";"HF";"";"";"1501285";"";"20020613";"CH120005835741";"HF";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1130720";"";"";"";"";"1130720";"";"20000104";"CH120005870223";"BR";"2";"";"";"";"";"";"";"";"33";"";"";"";"";"";"0"
"K11";"01";"";"1129120";"";"";"";"";"1056884";"";"20000505";"CH120005082428";"BR";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1767544";"";"";"";"";"1767544";"";"20000924";"CH120005224545";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1242850";"";"";"";"";"";"";"19920901";"CH120005227416";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1719833";"";"";"";"";"";"";"19991001";"CH120005036506";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1576948";"";"";"";"";"1576948";"";"20000215";"CH120004855795";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1106220";"";"";"";"";"";"";"19930301";"CH120005235787";"KR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1753912";"";"";"";"";"1753912";"";"19991230";"CH120005084606";"KR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1506778";"";"";"";"";"1506778";"";"20000105";"CH120006451056";"HF";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1509977";"";"";"";"";"1509977";"";"20000204";"CH120006579514";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1509977";"";"";"";"";"1509977";"";"20000321";"CH120006579538";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1676402";"";"";"";"";"1315714";"";"20000725";"CH120006473959";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1722789";"";"";"";"";"1722789";"";"20000218";"CH120006356870";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1759068";"";"";"";"";"1435771";"";"20000102";"CH120004781025";"FT";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1730913";"";"";"";"";"1730913";"";"20000201";"CH120004672699";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1730913";"";"";"";"";"";"";"19991001";"CH120004672873";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1512946";"";"";"";"";"1502220";"";"19991216";"CH120004911163";"FT";"2";"";"";"";"";"";"";"";"47";"";"";"";"";"";"0"
"K11";"01";"";"1557930";"";"";"";"";"1557930";"";"20010406";"CH120004817908";"BR";"2";"";"";"";"";"";"";"";"54";"";"";"";"";"";"0"
"K11";"01";"";"1045901";"";"";"";"";"1045901";"";"19981015";"CH120004812996";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1464399";"";"";"";"";"1467574";"";"20001206";"CH120004908606";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1716788";"";"";"";"";"1716788";"";"20000408";"CH120004838750";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1132403";"";"";"";"";"1040920";"";"19991211";"CH120004778339";"BR";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1112573";"";"";"";"";"1674606";"";"20000502";"CH120004673979";"FT";"2";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1493160";"CH714420090917";"FT";"";"";"1502220";"";"20001230";"CH120004911262";"FT";"2";"";"";"";"";"";"";"";"44";"";"";"";"";"";"0"
"K11";"01";"";"1488135";"";"";"";"";"1488135";"";"20001212";"CH120004672095";"XX";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1697780";"";"";"";"";"1384802";"";"20010501";"CH120004845680";"KR";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1555639";"";"";"";"";"1540437";"";"20000207";"CH120004116087";"FT";"2";"";"";"";"";"";"";"";"44";"";"";"";"";"";"0"
"K11";"01";"";"1548549";"";"";"";"";"1540437";"";"20000804";"CH120004116186";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1103823";"";"";"";"";"1287691";"";"20001125";"CH120003972431";"HF";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1244380";"";"";"";"";"1413762";"";"20010104";"CH120003976057";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1315202";"";"";"";"";"1405279";"";"20000511";"CH120003976521";"FT";"2";"2";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1642858";"";"";"";"";"1642858";"";"20010212";"CH120003866082";"AN";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1427202";"";"";"";"";"1427202";"";"19991126";"CH120003872564";"FT";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1188431";"";"";"";"";"";"";"19950817";"CH120002732784";"BR";"2";"";"CH111611028115";"BR";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1342222";"";"";"";"";"1342222";"";"20000209";"CH120003603489";"FT";"2";"";"CH714990103734";"FT";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1633917";"CH900001005337";"GA";"";"";"1643824";"";"20001111";"CH120003470982";"GA";"2";"";"CH900001043827";"GA";"";"";"";"";"33";"";"";"";"";"";"0"
"K11";"01";"";"1467697";"";"";"";"";"1377910";"";"20001205";"CH120003905149";"FT";"2";"";"CH712445074721";"FT";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1670325";"CH713230043366";"FT";"";"";"1670325";"";"20001001";"CH120004704840";"FT";"2";"";"CH713230050272";"FT";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1412123";"";"";"";"";"1773552";"";"20010211";"CH120004632419";"BR";"2";"";"CH110151139800";"BR";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1312324";"";"";"";"";"1312324";"";"20001222";"CH120004734809";"FT";"2";"";"CH712237020707";"FT";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1523843";"CH310057410380";"HF";"";"";"1523843";"";"20000507";"CH120004876530";"HF";"2";"";"CH310093460349";"HF";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1378764";"CH714010074433";"FT";"";"";"1452839";"";"20001004";"CH120004870057";"FT";"2";"";"CH713826106680";"FT";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1164824";"CH120010971311";"BR";"";"";"1164824";"";"20020315";"CH120004810329";"KR";"2";"";"CH900000281633";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1510195";"";"";"";"";"1510195";"";"20001123";"CH120004433993";"FT";"2";"";"CH714760068102";"FT";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1572414";"CH712085138654";"FT";"";"";"1316445";"";"20000706";"CH120003388744";"FT";"2";"";"CH714930044233";"FT";"";"";"";"";"30";"";"";"";"";"";"0"
"K11";"01";"";"1711448";"";"";"";"";"1726084";"";"20000303";"CH120004120275";"FT";"2";"";"";"";"";"";"";"";"35";"";"";"";"";"";"0"
"K11";"01";"";"1488975";"";"";"";"";"";"";"19991001";"CH120003885403";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1293920";"";"";"";"";"1293920";"";"20000901";"CH120003971052";"MO";"1";"";"";"";"";"";"";"";"58";"";"";"";"";"";"0"
"K11";"01";"";"1821017";"";"";"";"";"1495010";"";"20001102";"CH120004443855";"FT";"2";"2";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1750416";"";"";"";"";"1770124";"";"20000731";"CH120004258626";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1341133";"";"";"";"";"";"";"19991001";"CH120004321740";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1496895";"";"";"";"";"1496895";"";"19991213";"CH120004285721";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1490435";"";"";"";"";"1350692";"";"20000207";"CH120004082559";"FT";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1348446";"";"";"";"";"1350692";"";"20000403";"CH120004082580";"FT";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1469516";"";"";"";"";"1403824";"";"20001022";"CH120004062421";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1628241";"";"";"";"";"";"";"19960209";"CH120004324628";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1638547";"";"";"";"";"1638547";"";"20000129";"CH120004350054";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1185379";"";"";"";"";"1443851";"";"19991217";"CH120003667917";"SI";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1137866";"CH110574011455";"BR";"";"";"1230505";"";"20001127";"CH120003625092";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1489279";"CH110509120900";"BR";"";"";"1203080";"";"20001020";"CH120003468224";"BR";"1";"";"";"";"";"";"";"";"47";"";"";"";"";"";"0"
"K11";"01";"";"1364897";"";"";"";"";"1484786";"";"20000930";"CH120003723613";"FT";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1554021";"";"";"";"";"1230307";"";"19991221";"CH120003624484";"BR";"2";"";"";"";"";"";"";"";"43";"";"";"";"";"";"0"
"K11";"01";"";"1736168";"";"";"";"";"1736168";"";"20000902";"CH120003725419";"FT";"2";"";"";"";"";"";"";"";"35";"";"";"";"";"";"0"
"K11";"01";"";"1648249";"";"";"";"";"1648249";"";"20001105";"CH120000178836";"FT";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1747348";"";"";"";"";"";"";"19991001";"CH120000126073";"AN";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1721669";"";"";"";"";"1721669";"";"20000826";"CH120000224038";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1103946";"";"";"";"";"1103946";"";"20000409";"CH120000110904";"FT";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1972771";"";"";"";"";"1500639";"";"20000403";"CH120000227497";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1500639";"";"";"";"";"";"";"19950108";"CH120000227695";"FT";"2";"";"CH712136016801";"FT";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1489453";"";"";"";"";"1815931";"";"20000102";"CH120000280799";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1647259";"";"";"";"";"";"";"19991001";"CH120000135297";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1462289";"";"";"";"";"1547221";"";"19950101";"CH120000108758";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1522945";"";"";"";"";"1522945";"";"19990902";"CH120000220146";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1522945";"";"";"";"";"1522945";"";"19990913";"CH120000220160";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1858143";"";"";"";"";"1736205";"";"19991227";"CH120000134313";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1761504";"";"";"";"";"1512083";"";"20000413";"CH120000109878";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1672190";"CH712132141248";"FT";"";"";"1672190";"";"20000313";"CH120000125342";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1365047";"";"";"";"";"1386042";"";"20000530";"CH120000283561";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1129502";"";"";"";"";"1201741";"";"20000409";"CH120000111109";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1257618";"";"";"";"";"1201741";"";"20000612";"CH120000111154";"BR";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1351699";"CH712470039528";"FT";"";"";"1351545";"";"20000330";"CH120004237638";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1161298";"CH110795041347";"BR";"";"";"1161298";"";"20010125";"CH120003138271";"BR";"2";"";"";"";"";"";"";"";"35";"";"";"";"";"";"0"
"K11";"01";"";"1293517";"";"";"";"";"1293432";"";"20000814";"CH120003772376";"FT";"1";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1045239";"";"";"";"";"";"";"19991001";"CH120003956202";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1291988";"";"";"";"";"1291988";"";"20000205";"CH120004244902";"FT";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1318036";"";"";"";"";"1318036";"";"20000512";"CH120004247866";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1493276";"";"";"";"";"1493276";"";"20000101";"CH120004251344";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1493276";"";"";"";"";"1493276";"";"20000406";"CH120004251511";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1111309";"";"";"";"";"1111309";"";"20000125";"CH120004029578";"BR";"2";"";"";"";"";"";"";"";"46";"";"";"";"";"";"0"
"K11";"01";"";"1546675";"";"";"";"";"";"";"19991001";"CH120004908897";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1550764";"CH713390027831";"SI";"";"";"1399141";"";"20001226";"CH120003355692";"FT";"1";"";"CH716955060472";"SI";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1527018";"CH310113590216";"HF";"";"";"1527018";"";"20000831";"CH120003415648";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1628500";"CH110437083889";"BR";"";"";"1067040";"";"20000904";"CH120003291570";"BR";"1";"2";"";"";"";"";"";"";"30";"";"";"";"";"";"0"
"K11";"01";"";"1510331";"CH310056570177";"";"";"";"1510331";"";"20010226";"CH120003326197";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1507522";"CH310094980341";"HF";"";"";"1507522";"";"20001004";"CH120003283025";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1506341";"CH310052370177";"HF";"";"";"1506341";"";"20001227";"CH120003282943";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1286946";"";"";"";"";"1286946";"";"20000915";"CH120001879381";"LI";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1211580";"";"";"";"";"1211580";"";"20010423";"CH120001782643";"BR";"2";"";"";"";"";"";"";"";"42";"";"";"";"";"";"0"
"K11";"01";"";"1489637";"";"";"";"";"";"";"19950301";"CH120001786603";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1763867";"";"";"";"";"1747942";"";"20000117";"CH120002318766";"LI";"2";"";"";"";"";"";"";"";"30";"";"";"";"";"";"0"
"K11";"01";"";"1430448";"";"";"";"";"1722789";"";"20000926";"CH120006357006";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1477061";"";"";"";"";"";"";"19980525";"CH120006701618";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1702125";"";"";"";"";"1702125";"";"20000218";"CH120006702165";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1554489";"";"";"";"";"1553383";"";"19991219";"CH120005238276";"FT";"2";"";"";"";"";"";"";"";"44";"";"";"";"";"";"0"
"K11";"01";"";"1454079";"";"";"";"";"";"";"19991001";"CH120006587502";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1676938";"";"";"";"";"1708998";"";"20001028";"CH120006590687";"KR";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1755336";"";"";"";"";"1755336";"";"20000522";"CH120006646964";"MO";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1022384";"";"";"";"";"1022384";"";"19991219";"CH120005777942";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1716788";"";"";"";"";"1716788";"";"20000508";"CH120004838798";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1516845";"";"";"";"";"1516845";"";"20000204";"CH120004674396";"FT";"2";"";"";"";"";"";"";"";"50";"";"";"";"";"";"0"
"K11";"01";"";"1771152";"";"";"";"";"1767469";"";"20001112";"CH120004763083";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1723687";"";"";"";"";"1721126";"";"20000202";"CH120004817298";"FT";"2";"";"";"";"";"";"";"";"36";"";"";"";"";"";"0"
"K11";"01";"";"1516173";"";"";"";"";"1502220";"";"20001012";"CH120004911224";"FT";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1546675";"";"";"";"";"";"";"19990616";"CH120004908903";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1406351";"";"";"";"";"1406351";"";"20000302";"CH120004841057";"FT";"2";"";"";"";"";"";"";"";"35";"";"";"";"";"";"0"
"K11";"01";"";"1092639";"";"";"";"";"1092639";"";"20000607";"CH120004842511";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1526226";"";"";"";"";"1526226";"";"19950304";"CH120004839375";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1488951";"";"";"";"";"1505047";"";"19991222";"CH120004920226";"HF";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1505047";"";"";"";"";"1505047";"";"20000603";"CH120004920370";"KR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1365047";"";"";"";"";"1372540";"";"20001014";"CH120004909801";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1177589";"";"";"";"";"1410204";"";"20010306";"CH120002047031";"FT";"2";"";"CH714530061265";"FT";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1032567";"";"";"";"";"1032567";"";"20000106";"CH120004350399";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1732092";"";"";"";"";"1732092";"";"20001104";"CH120004186646";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1552393";"";"";"";"";"1552393";"";"19991206";"CH120004165153";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1509274";"";"";"";"";"1509274";"";"19991201";"CH120004289361";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1509274";"";"";"";"";"";"";"19981102";"CH120004289569";"FT";"2";"2";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1744101";"";"";"";"";"1744101";"";"20000330";"CH120004289705";"FT";"2";"";"";"";"";"";"";"";"43";"";"";"";"";"";"0"
"K11";"01";"";"1322767";"";"";"";"";"1322972";"";"19991201";"CH120004078064";"FT";"2";"";"";"";"";"";"";"";"49";"";"";"";"";"";"0"
"K11";"01";"";"1266160";"";"";"";"";"1266160";"";"20001109";"CH120004072154";"FT";"2";"";"";"";"";"";"";"";"43";"";"";"";"";"";"0"
"K11";"01";"";"1757712";"CH716272016787";"FT";"";"";"1757712";"";"20001206";"CH120001752752";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1028997";"";"";"";"";"1028997";"";"20001016";"CH120001668862";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1463019";"";"";"";"";"1447774";"";"20000925";"CH120001777168";"SI";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1419306";"";"";"";"";"1419306";"";"20001029";"CH120001777861";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1624823";"";"";"";"";"";"";"19991001";"CH120001541929";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1595031";"";"";"";"";"";"";"19990322";"CH120001772712";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1711677";"";"";"";"";"1447774";"";"20000926";"CH120001777175";"SI";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1378764";"";"";"";"";"1318432";"";"20001120";"CH120001650485";"FT";"2";"";"";"";"";"";"";"";"48";"";"";"";"";"";"0"
"K11";"01";"";"1499490";"";"";"";"";"1499490";"";"20000506";"CH120003176471";"HF";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1508406";"";"";"";"";"1508406";"";"20000221";"CH120003178000";"FT";"2";"";"";"";"";"";"";"";"40";"";"";"";"";"";"0"
"K11";"01";"";"1555936";"";"";"";"";"1761856";"";"20000127";"CH120003930820";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1499186";"";"";"";"";"1499186";"";"20000828";"CH120003829483";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1443677";"";"";"";"";"1443677";"";"20001116";"CH120003889265";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1518825";"";"";"";"";"1518825";"";"20000224";"CH120003837075";"FT";"2";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
"K11";"01";"";"1548143";"";"";"";"";"";"";"19960214";"CH120001814702";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1240719";"";"";"";"";"1240719";"";"20000325";"CH120001947080";"BR";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1361995";"";"";"";"";"1457506";"";"20001221";"CH120001804055";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1733365";"";"";"";"";"";"";"19991001";"CH120001944638";"FT";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1378702";"";"";"";"";"1454710";"";"20001211";"CH120001821625";"SI";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"0"
"K11";"01";"";"1751802";"";"";"";"";"1751802";"";"20001118";"CH120001812487";"MO";"1";"";"";"";"";"";"";"";"45";"";"";"";"";"";"0"
